PassengerId,Survived,Name,Age,Ticket,Fare,Cabin,FirstName,LastName,Title,SibSp,Siblings,Spouse,Parch,Parents,Children,PassengersCount,FarePerPassenger,ZeroPrice,TravelsAlone,PclassFirst,PclassSecond,PclassThird,SexFemale,SexMale,EmbarkedC,EmbarkedQ,EmbarkedS,TotalRelatives,Alone,DeckA,DeckB,DeckC,DeckD,DeckE,DeckEmpty,DeckF,DeckG,DeckT,OnlyHusband,ManyChildren,TicketMeanEncoded,CabinMeanEncoded,TitleMeanEncoded,SibSpMeanEncoded,SiblingsMeanEncoded,SpouseMeanEncoded,ParchMeanEncoded,ParentsMeanEncoded,ChildrenMeanEncoded,PassengersCountMeanEncoded,FarePerPassengerMeanEncoded,TravelsAloneMeanEncoded,PclassFirstMeanEncoded,PclassSecondMeanEncoded,PclassThirdMeanEncoded,SexFemaleMeanEncoded,SexMaleMeanEncoded,EmbarkedCMeanEncoded,EmbarkedQMeanEncoded,EmbarkedSMeanEncoded,TotalRelativesMeanEncoded,AloneMeanEncoded,OnlyHusbandMeanEncoded,ManyChildrenMeanEncoded,DeckAMeanEncoded,DeckBMeanEncoded,DeckCMeanEncoded,DeckDMeanEncoded,DeckEMeanEncoded,DeckEmptyMeanEncoded,DeckFMeanEncoded,DeckGMeanEncoded,DeckTMeanEncoded
543,0.0,"Andersson, Miss. Sigrid Elisabeth",11.0,347082,31.275,,Andersson,Sigrid Elisabeth,Miss,4,4,0,2,2,0,7,4.4678571428571425,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.7034482758620689,0.15384615384615385,0.15384615384615385,0.3624161073825503,0.49206349206349204,0.5217391304347826,0.37422360248447206,0.2222222222222222,0.0,0.4928571428571429,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.7449392712550608,0.7449392712550608,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3,0.4928571428571429,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
544,1.0,"Beane, Mr. Edward",32.0,2908,26.0,,Beane,Edward,Mr,1,0,1,0,0,0,2,13.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.1497584541062802,0.4840764331210191,0.36394557823129253,0.46464646464646464,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.46153846153846156,0.4423076923076923,0.4767025089605735,0.292817679558011,0.47183098591549294,0.5416666666666666,0.1788793103448276,0.1788793103448276,0.3247863247863248,0.3660030627871363,0.32,0.5348837209302325,0.4767025089605735,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
545,0.0,"Douglas, Mr. Walter Donald",50.0,PC 17761,106.425,C86,Douglas,Walter Donald,Mr,1,0,1,0,0,0,3,35.475,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.4840764331210191,0.36394557823129253,0.46464646464646464,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.6829268292682927,-1.0,0.4767025089605735,0.6,0.3397548161120841,0.5416666666666666,0.1788793103448276,0.1788793103448276,0.5546875,0.3660030627871363,0.4946808510638298,0.5348837209302325,0.4767025089605735,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.5555555555555556,0.34934497816593885,0.35276967930029157,0.65625,0.3617021276595745,0.36530324400564174,0.36657303370786515
546,0.0,"Nicholson, Mr. Arthur Ernest",64.0,693,26.0,,Nicholson,Arthur Ernest,Mr,0,0,0,0,0,0,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15513126491646778,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.2857142857142857,0.3125,0.611764705882353,0.36042402826855124,0.5474683544303798,0.1913978494623656,0.1913978494623656,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
547,1.0,"Beane, Mrs. Edward (Ethel Clarke)",19.0,2908,26.0,,Beane,Edward,Mrs,1,0,1,0,0,0,2,13.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1.0,-1.0,0.79,0.5459770114942529,0.3898305084745763,0.5350877192982456,0.3550185873605948,0.37152209492635024,0.3875,0.5140845070422535,0.39215686274509803,0.5226480836236934,0.3172541743970315,0.46308724832214765,0.5634674922600619,0.7609561752988048,0.7609561752988048,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.5748031496062992,0.5226480836236934,0.8157894736842105,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
548,1.0,"Padro y Manent, Mr. Julian",31.43926246460276,SC/PARIS 2146,13.8625,,Padro y Manent,Julian,Mr,0,0,0,0,0,0,1,13.8625,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15865384615384615,0.3408624229979466,0.3771043771043771,0.3555926544240401,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,-1.0,0.3057471264367816,0.30868761552680224,0.49333333333333335,0.5652173913043478,0.1891304347826087,0.1891304347826087,0.5277777777777778,0.3861538461538462,0.4830917874396135,0.3057471264367816,0.3057471264367816,0.3601190476190476,0.3895184135977337,0.38516405135520687,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.30671506352087113,0.38231098430813126,0.38591549295774646,0.3862359550561798
549,0.0,"Goldsmith, Mr. Frank John",33.0,363291,20.525,,Goldsmith,Frank John,Mr,1,0,1,1,0,1,3,6.841666666666666,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.1654501216545012,0.5459770114942529,0.3898305084745763,0.5350877192982456,0.5789473684210527,0.37152209492635024,0.5121951219512195,0.6588235294117647,1.0,0.5226480836236934,0.3172541743970315,0.38120567375886527,0.26153846153846155,0.2012987012987013,0.2012987012987013,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.5833333333333334,0.5226480836236934,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
550,1.0,"Davies, Master. John Morgan Jr",8.0,C.A. 33112,36.75,,Davies,John Morgan Jr,Master,1,1,0,1,1,0,4,9.1875,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.5483870967741935,0.573170731707317,0.5396825396825397,0.34833333333333333,0.5591397849462365,0.543859649122807,0.3705426356589147,0.7142857142857143,0.0,0.5246478873239436,0.2953271028037383,0.46308724832214765,0.5688073394495413,0.1838074398249453,0.1838074398249453,0.3396551724137931,0.38863287250384027,0.33783783783783783,0.5875,0.5246478873239436,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
551,1.0,"Thayer, Mr. John Borland Jr",17.0,17421,110.8833,C70,Thayer,John Borland Jr,Mr,0,0,0,2,2,0,4,27.720825,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.5172413793103449,0.5,0.3553846153846154,0.6666666666666666,0.5,0.4767025089605735,0.6,0.3397548161120841,0.5416666666666666,0.1788793103448276,0.1788793103448276,0.5546875,0.3660030627871363,0.4946808510638298,0.5609756097560976,0.4767025089605735,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.5555555555555556,0.34934497816593885,0.35276967930029157,0.65625,0.3617021276595745,0.36530324400564174,0.36657303370786515
552,0.0,"Sharp, Mr. Percival James R",27.0,244358,26.0,,Sharp,Percival James R,Mr,0,0,0,0,0,0,2,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.46153846153846156,0.4423076923076923,0.29493087557603687,0.292817679558011,0.47183098591549294,0.5416666666666666,0.1788793103448276,0.1788793103448276,0.3247863247863248,0.3660030627871363,0.32,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
553,0.0,"O'Brien, Mr. Timothy",31.43926246460276,330979,7.8292,,O'Brien,Timothy,Mr,0,0,0,0,0,0,1,7.8292,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15865384615384615,0.3408624229979466,0.3771043771043771,0.3555926544240401,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,1.0,0.3057471264367816,0.30868761552680224,0.35701598579040855,0.23785166240409208,0.1891304347826087,0.1891304347826087,0.34973637961335674,0.38095238095238093,0.4830917874396135,0.3057471264367816,0.3057471264367816,0.3601190476190476,0.3895184135977337,0.38516405135520687,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.30671506352087113,0.38231098430813126,0.38591549295774646,0.3862359550561798
554,1.0,"Leeni, Mr. Fahim (""Philip Zenni"")",22.0,2620,7.225,,Leeni,Fahim,Mr,0,0,0,0,0,0,1,7.225,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15441176470588236,0.3402061855670103,0.3840947546531303,0.34833333333333333,0.34558823529411764,0.3660130718954248,0.3705426356589147,0.25392670157068065,0.1,0.2937062937062937,0.2953271028037383,0.36524822695035464,0.23056994818652848,0.1838074398249453,0.1838074398249453,0.5864661654135338,0.38863287250384027,0.5128205128205128,0.2937062937062937,0.2937062937062937,0.3556547619047619,0.38920454545454547,0.3842857142857143,0.35958395245170877,0.367624810892587,0.3717201166180758,0.3719247467438495,0.29357798165137616,0.3840682788051209,0.38591549295774646,0.3862359550561798
555,1.0,"Ohman, Miss. Velin",22.0,347085,7.775,,Ohman,Velin,Miss,0,0,0,0,0,0,1,7.775,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.6688741721854304,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.15384615384615385,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.714859437751004,0.714859437751004,0.3247863247863248,0.3660030627871363,0.32,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
556,0.0,"Wright, Mr. George",62.0,113807,26.55,,Wright,George,Mr,0,0,0,0,0,0,1,26.55,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.55,0.29493087557603687,0.6,0.3397548161120841,0.5416666666666666,0.1788793103448276,0.1788793103448276,0.3247863247863248,0.3660030627871363,0.32,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
557,1.0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",48.0,11755,39.6,A16,Duff Gordon,,Lady,1,0,1,0,0,0,1,39.6,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,-1.0,-1.0,-1.0,0.5562130177514792,0.3771043771043771,0.543859649122807,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,0.4,0.5107913669064749,0.627906976744186,0.35701598579040855,0.5652173913043478,0.7430830039525692,0.7430830039525692,0.5277777777777778,0.3861538461538462,0.4830917874396135,0.5454545454545454,0.5107913669064749,0.8048780487804879,0.3895184135977337,0.4166666666666667,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.654320987654321,0.38231098430813126,0.38591549295774646,0.3862359550561798
558,0.0,"Robbins, Mr. Victor",31.43926246460276,PC 17757,227.525,,Robbins,Victor,Mr,0,0,0,0,0,0,5,45.505,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,-1.0,0.1654501216545012,0.3596673596673597,0.3898305084745763,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.4666666666666667,1.0,0.3145539906103286,0.6494252873563219,0.38120567375886527,0.5634674922600619,0.2012987012987013,0.2012987012987013,0.572463768115942,0.39602446483180426,0.5279187817258884,0.3145539906103286,0.3145539906103286,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
559,1.0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",39.0,110413,79.65,E67,Taussig,Emil,Mrs,1,0,1,1,0,1,3,26.55,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.79,0.5459770114942529,0.3898305084745763,0.5350877192982456,0.5789473684210527,0.37152209492635024,0.5121951219512195,0.6588235294117647,0.5,0.5226480836236934,0.6494252873563219,0.38120567375886527,0.5634674922600619,0.7609561752988048,0.7609561752988048,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.5833333333333334,0.5226480836236934,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.7916666666666666,0.6932515337423313,0.3942857142857143,0.3971830985915493,0.39831697054698456
560,1.0,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",36.0,345572,17.4,,de Messemaeker,Guillaume Joseph,Mrs,1,0,1,0,0,0,2,8.7,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,-1.0,-1.0,0.7692307692307693,0.4840764331210191,0.36394557823129253,0.46464646464646464,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.46153846153846156,-1.0,0.4767025089605735,0.292817679558011,0.3397548161120841,0.22942643391521197,0.714859437751004,0.714859437751004,0.3247863247863248,0.3660030627871363,0.32,0.5348837209302325,0.4767025089605735,0.84375,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
561,0.0,"Morrow, Mr. Thomas Rowan",31.43926246460276,372622,7.75,,Morrow,Thomas Rowan,Mr,0,0,0,0,0,0,1,7.75,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.37142857142857144,0.29493087557603687,0.292817679558011,0.3397548161120841,0.22942643391521197,0.1788793103448276,0.1788793103448276,0.3247863247863248,0.36666666666666664,0.4946808510638298,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
562,0.0,"Sivic, Mr. Husein",40.0,349251,7.8958,,Sivic,Husein,Mr,0,0,0,0,0,0,1,7.8958,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15513126491646778,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.03333333333333333,0.3125,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.1913978494623656,0.1913978494623656,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
563,0.0,"Norman, Mr. Robert Douglas",28.0,218629,13.5,,Norman,Robert Douglas,Mr,0,0,0,0,0,0,1,13.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1497584541062802,0.3441295546558704,0.36394557823129253,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.2570694087403599,0.25,0.29493087557603687,0.292817679558011,0.47183098591549294,0.5416666666666666,0.1788793103448276,0.1788793103448276,0.3247863247863248,0.3660030627871363,0.32,0.29493087557603687,0.29493087557603687,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
564,0.0,"Simmons, Mr. John",31.43926246460276,SOTON/OQ 392082,8.05,,Simmons,John,Mr,0,0,0,0,0,0,1,8.05,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1654501216545012,0.3596673596673597,0.3898305084745763,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.28421052631578947,0.14634146341463414,0.3145539906103286,0.3172541743970315,0.38120567375886527,0.26153846153846155,0.2012987012987013,0.2012987012987013,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.3145539906103286,0.3145539906103286,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
565,0.0,"Meanwell, Miss. (Marion Ogden)",31.43926246460276,SOTON/O.Q. 392087,8.05,,Meanwell,,Miss,0,0,0,0,0,0,1,8.05,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.7034482758620689,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.16666666666666666,0.3125,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.7449392712550608,0.7449392712550608,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
566,0.0,"Davies, Mr. Alfred J",24.0,A/4 48871,24.15,,Davies,Alfred J,Mr,2,2,0,0,0,0,3,8.049999999999999,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,-1.0,0.1497584541062802,0.4090909090909091,0.5238095238095238,0.3501628664495114,0.3272394881170018,0.34262295081967215,0.3553846153846154,0.6829268292682927,0.14285714285714285,0.4767025089605735,0.292817679558011,0.3397548161120841,0.22942643391521197,0.1788793103448276,0.1788793103448276,0.3247863247863248,0.3660030627871363,0.32,0.5609756097560976,0.4767025089605735,0.3436123348017621,0.36984352773826457,0.3655761024182077,0.3456973293768546,0.3532934131736527,0.34934497816593885,0.35276967930029157,0.2820976491862568,0.3617021276595745,0.36530324400564174,0.36657303370786515
567,0.0,"Stoytcheff, Mr. Ilia",19.0,349205,7.8958,,Stoytcheff,Ilia,Mr,0,0,0,0,0,0,1,7.8958,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15513126491646778,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.03333333333333333,0.3125,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.1913978494623656,0.1913978494623656,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
568,0.0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29.0,349909,21.075,,Palsson,Nils,Mrs,0,0,0,4,0,4,5,4.215,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,-1.0,0.7916666666666666,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.0,0.36006546644844517,0.0,0.23529411764705882,0.0,0.4928571428571429,0.3118081180811808,0.36042402826855124,0.25252525252525254,0.7449392712550608,0.7449392712550608,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.16666666666666666,0.4928571428571429,0.3609467455621302,0.1111111111111111,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
569,0.0,"Doharr, Mr. Tannous",31.43926246460276,2686,7.2292,,Doharr,Tannous,Mr,0,0,0,0,0,0,1,7.2292,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15865384615384615,0.3408624229979466,0.3771043771043771,0.3555926544240401,0.3489208633093525,0.36774193548387096,0.3713405238828968,0.2692307692307692,0.2857142857142857,0.3057471264367816,0.30868761552680224,0.35701598579040855,0.23785166240409208,0.1891304347826087,0.1891304347826087,0.5277777777777778,0.3861538461538462,0.4830917874396135,0.3057471264367816,0.3057471264367816,0.3601190476190476,0.3895184135977337,0.38516405135520687,0.36911764705882355,0.36786786786786785,0.3708029197080292,0.37409024745269287,0.30671506352087113,0.38231098430813126,0.38591549295774646,0.3862359550561798
570,1.0,"Jonsson, Mr. Carl",32.0,350417,7.8542,,Jonsson,Carl,Mr,0,0,0,0,0,0,1,7.8542,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.1654501216545012,0.3596673596673597,0.3898305084745763,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.28421052631578947,0.1,0.3145539906103286,0.3172541743970315,0.38120567375886527,0.26153846153846155,0.2012987012987013,0.2012987012987013,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.3145539906103286,0.3145539906103286,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.38345864661654133,0.38372093023255816,0.38461538461538464,0.3109090909090909,0.3942857142857143,0.3971830985915493,0.39831697054698456
571,1.0,"Harris, Mr. George",62.0,S.W./PP 752,10.5,,Harris,George,Mr,0,0,0,0,0,0,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.15513126491646778,0.35051546391752575,0.3768844221105528,0.3624161073825503,0.3462246777163904,0.36006546644844517,0.37422360248447206,0.28720626631853785,0.2692307692307692,0.3125,0.3118081180811808,0.4726027397260274,0.5474683544303798,0.1913978494623656,0.1913978494623656,0.3516295025728988,0.37962962962962965,0.34296724470134876,0.3125,0.3125,0.3609467455621302,0.3869132290184922,0.381635581061693,0.36538461538461536,0.3727544910179641,0.3717201166180758,0.36749633967789164,0.30601092896174864,0.37980085348506404,0.382228490832158,0.38396624472573837
572,1.0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53.0,11769,51.4792,C101,Appleton,Edward Dale,Mrs,2,2,0,0,0,0,2,25.7396,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,-1.0,0.79,0.5789473684210527,0.6111111111111112,0.3722871452420701,0.3550185873605948,0.37152209492635024,0.3875,0.5140845070422535,-1.0,0.5226480836236934,0.6494252873563219,0.38120567375886527,0.5634674922600619,0.7609561752988048,0.7609561752988048,0.3565217391304348,0.39602446483180426,0.3488372093023256,0.5833333333333334,0.5226480836236934,0.3748148148148148,0.40198863636363635,0.39544807965860596,0.3789004457652303,0.6041666666666666,0.38372093023255816,0.38461538461538464,0.6932515337423313,0.3942857142857143,0.3971830985915493,0.39831697054698456
